id,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price
9752333,House,Entire home/apt,2,1,1,1,135
9760014,House,Entire home/apt,5,1,2,4,145
9779327,Apartment,Entire home/apt,4,2,2,2,322
9837993,Other,Entire home/apt,2,1,1,1,185
9841955,Apartment,Entire home/apt,2,1,0,1,130
9844630,Apartment,Private room,1,1,1,1,135
9882522,Other,Private room,1,1,1,1,97
9882716,Apartment,Entire home/apt,4,1,2,2,275
9903046,House,Entire home/apt,10,4,4,4,599
9905940,Other,Entire home/apt,4,2,2,4,334
9909627,Other,Entire home/apt,5,1,3,3,217
9910056,Apartment,Entire home/apt,4,1,0,2,150
9922088,Apartment,Private room,2,1,1,1,65
9925099,Other,Entire home/apt,4,1.5,2,3,275
9926871,House,Private room,2,1,1,1,70
9937836,Apartment,Entire home/apt,5,1.5,2,3,168
9945149,Apartment,Entire home/apt,2,1,1,1,159
9949873,House,Private room,2,2,1,1,90
9971053,Apartment,Entire home/apt,5,2,2,2,200
9972077,Apartment,Entire home/apt,2,1,1,1,150
9974744,Other,Entire home/apt,6,1,3,6,340
9990865,Apartment,Entire home/apt,8,2,3,6,625
9995426,Other,Entire home/apt,2,1,1,1,140
9998508,House,Entire home/apt,6,2,3,3,300
9998879,House,Entire home/apt,5,1,2,2,220
10000073,Apartment,Entire home/apt,2,1,1,1,149
10000431,Other,Entire home/apt,3,1,1,1,210
10023104,Other,Private room,1,1,1,1,68
10023678,House,Entire home/apt,6,2,3,5,299
10035487,Other,Entire home/apt,4,1,1,1,145
10040637,Apartment,Private room,3,1.5,1,1,133
10043166,Apartment,Entire home/apt,6,2,3,3,400
10058059,Other,Entire home/apt,3,1,1,1,175
10058134,Apartment,Entire home/apt,5,1,2,2,350
10058568,Apartment,Entire home/apt,4,2,2,2,215
10067187,Other,Private room,2,1,1,1,125
10071349,Apartment,Entire home/apt,2,1,0,1,107
10071808,Apartment,Entire home/apt,2,1,0,1,107
10071932,Other,Entire home/apt,2,1,1,1,110
10088395,Apartment,Private room,2,2,1,1,133
10089183,Apartment,Entire home/apt,2,1,1,1,150
10099733,Other,Private room,2,1,1,2,125
10103881,Other,Entire home/apt,4,2,2,2,280
10105531,Apartment,Entire home/apt,2,1,1,1,100
10105584,Apartment,Entire home/apt,2,1,1,1,295
10126146,Other,Entire home/apt,3,1,1,3,195
10126716,House,Entire home/apt,6,1.5,4,5,500
10127523,Apartment,Entire home/apt,4,2,2,2,195
10156101,Other,Private room,4,2,2,2,195
10164802,Apartment,Entire home/apt,2,1,0,1,195
10193457,Apartment,Entire home/apt,4,1,1,2,140
10199931,House,Entire home/apt,6,3,3,4,715
10235526,Other,Private room,2,1,1,1,179
10273567,House,Private room,2,1,1,1,110
10282326,Other,Private room,2,2,1,1,279
10282371,Other,Private room,2,1,1,1,279
10283094,Apartment,Entire home/apt,5,2,4,4,253
10297903,Apartment,Entire home/apt,2,1,1,1,175
10315192,Apartment,Entire home/apt,4,1,2,2,106
10321776,Other,Entire home/apt,4,1,1,2,135
10333567,House,Private room,2,1,1,1,98
10347570,Other,Entire home/apt,2,1,1,2,165
10369307,House,Entire home/apt,4,1,2,2,167
10379560,House,Private room,2,1,1,1,99
10379822,House,Entire home/apt,6,2.5,4,4,899
10385321,Other,Entire home/apt,4,1,1,2,100
10385906,Apartment,Entire home/apt,4,1,2,2,127
10389781,Apartment,Entire home/apt,3,1.5,2,2,180
10391569,House,Entire home/apt,4,2,2,2,395
10393552,Other,Private room,4,1,0,2,235
10406646,Apartment,Entire home/apt,4,1,2,2,120
10409218,House,Entire home/apt,6,2.5,3,3,650
10410858,Other,Entire home/apt,12,3,4,5,480
10418322,House,Private room,2,1,1,1,98
10427768,Apartment,Private room,2,1,1,1,99
10437411,Other,Entire home/apt,2,1,0,1,195
10454172,House,Entire home/apt,2,1,1,1,110
10454632,House,Private room,1,1,1,1,99
10455995,Apartment,Private room,2,1,1,1,125
10458279,House,Entire home/apt,6,2,3,4,250
10469182,House,Private room,2,1,1,1,130
10474512,House,Private room,2,1.5,1,1,110
10477007,Apartment,Private room,4,1,1,2,259
10494263,Apartment,Private room,1,1,1,1,150
10500754,Apartment,Private room,2,1,1,1,179
10502323,Apartment,Entire home/apt,4,1,1,2,165
10516121,Other,Private room,2,1.5,1,1,59
10517693,Apartment,Entire home/apt,2,1,0,1,117
10523811,Apartment,Entire home/apt,2,1,1,1,250
10524804,Other,Entire home/apt,2,1,1,1,155
10528294,Apartment,Private room,2,1,1,1,130
10545518,Apartment,Entire home/apt,5,2.5,3,3,899
10550345,Apartment,Entire home/apt,4,1,0,2,235
10564295,Apartment,Private room,2,1,1,1,85
10572287,House,Entire home/apt,4,1,2,2,195
10574350,Apartment,Private room,2,1,1,1,130
10576099,Other,Entire home/apt,3,1,2,2,300
10577391,Apartment,Entire home/apt,4,1,0,2,265
10578137,House,Entire home/apt,5,1,2,3,225
10592126,Apartment,Private room,2,1,1,1,159
10592499,Apartment,Entire home/apt,2,1,1,1,267
10594703,House,Private room,1,1,1,1,120
10603148,House,Private room,2,1.5,1,1,159
10608275,Apartment,Entire home/apt,4,2,2,2,250
10632584,House,Entire home/apt,6,1,3,4,270
10638522,Apartment,Entire home/apt,5,1.5,1,2,153
10648093,House,Entire home/apt,6,1,3,3,500
10651193,Other,Entire home/apt,2,1,1,1,150
10660892,Other,Entire home/apt,4,1,1,2,149
10661953,Other,Private room,2,1,1,1,75
10676501,House,Private room,2,1,1,1,90
10681956,House,Entire home/apt,4,2,2,2,300
10684058,Other,Entire home/apt,7,2,3,4,587
10686929,Apartment,Entire home/apt,2,1,1,1,120
10706423,Apartment,Entire home/apt,2,1,0,1,80
10729994,Apartment,Entire home/apt,4,1,2,3,175
10747219,Apartment,Entire home/apt,3,1,1,2,198
10749747,House,Private room,2,1,1,2,100
10752189,Apartment,Entire home/apt,2,1,1,1,95
10765781,House,Shared room,1,2.5,1,1,30
10767861,Apartment,Private room,2,1,1,1,115
10769424,Other,Entire home/apt,2,1,1,1,70
10784554,Other,Entire home/apt,4,1,2,2,265
10787034,House,Private room,2,1.5,1,1,79
10787814,Apartment,Entire home/apt,2,1,1,1,155
10788469,House,Entire home/apt,6,2,3,3,320
10789339,Apartment,Entire home/apt,2,1,1,1,300
10792245,Other,Entire home/apt,2,1,1,1,245
10805884,Other,Private room,4,2,1,2,300
10806778,Apartment,Entire home/apt,4,1.5,2,4,131
10808224,Other,Entire home/apt,4,1,2,2,225
10810544,Apartment,Entire home/apt,2,1,1,2,129
10812630,House,Entire home/apt,8,1,3,4,238
10813277,Other,Private room,2,1,1,1,119
10814122,House,Private room,2,1,1,1,155
10823468,Other,Entire home/apt,6,2,2,2,1099
10828944,Other,Entire home/apt,7,1,3,5,300
10829828,House,Entire home/apt,12,4.5,5,5,900
10830317,Other,Entire home/apt,4,1,2,2,199
10832099,Apartment,Entire home/apt,4,1,2,2,900
10832295,Other,Entire home/apt,6,1,2,2,450
10835637,Other,Private room,4,1,2,3,105
10839800,Apartment,Private room,2,1,1,1,89
10840593,Apartment,Entire home/apt,4,1,2,3,185
10859050,House,Private room,2,1,1,1,70
10862065,Apartment,Entire home/apt,4,1,1,2,237
10864914,Apartment,Entire home/apt,2,1,1,1,165
10883329,Other,Shared room,8,2,1,8,99
10886231,House,Private room,2,1,1,1,95
10889831,House,Private room,2,1,1,1,125
10897864,Other,Entire home/apt,2,1,0,1,195
10905721,Other,Entire home/apt,5,1,1,3,149
10925833,House,Entire home/apt,4,1,2,2,300
10926639,Other,Private room,3,1,1,2,109
10929061,House,Private room,2,1,1,1,115
10930490,House,Entire home/apt,2,1,1,1,85
10941493,Apartment,Entire home/apt,2,1,0,1,80
10943827,Other,Entire home/apt,4,1,1,3,160
10956845,Apartment,Private room,1,1,1,1,43
10963158,Other,Private room,2,1,1,1,250
10963865,Other,Private room,2,1,1,1,300
10968239,House,Private room,2,1,1,1,89
10971773,House,Entire home/apt,5,1,2,4,160
10981310,House,Private room,2,1,1,1,150
10989099,House,Entire home/apt,2,1,1,1,145
10990428,House,Private room,2,1,1,1,95
10992778,Apartment,Entire home/apt,6,2,2,3,399
10998662,Other,Entire home/apt,2,1,1,1,190
11007272,Apartment,Entire home/apt,3,1,1,1,325
11013337,House,Entire home/apt,6,1.5,2,3,150
11023703,Other,Entire home/apt,2,1,1,1,120
11037546,Apartment,Entire home/apt,4,1,2,2,135
11043803,Other,Private room,2,1,1,1,250
11048759,Other,Entire home/apt,3,1,0,1,155
11075529,House,Private room,2,1.5,1,1,45
11100497,House,Entire home/apt,2,1,1,1,300
11100926,Other,Entire home/apt,2,1,1,1,100
11104122,House,Entire home/apt,5,1,2,2,475
11115880,Apartment,Entire home/apt,4,1,2,2,350
11122531,Other,Entire home/apt,3,1,1,1,146
11152754,Other,Private room,1,2,1,1,59
11163298,House,Entire home/apt,6,1.5,4,4,220
11163409,House,Entire home/apt,11,4.5,5,7,1040
11169030,House,Private room,3,1,1,2,130
11181016,House,Entire home/apt,6,3,3,3,325
11183089,Other,Private room,4,1,1,2,288
11185685,Apartment,Entire home/apt,4,1,2,2,114
11190379,House,Entire home/apt,6,2,3,2,700
11191951,Other,Entire home/apt,2,1,1,1,165
11225011,House,Private room,3,1,1,1,135
11228828,Other,Entire home/apt,4,2,2,2,650
11238527,House,Entire home/apt,12,3,5,7,250
11241173,Other,Private room,1,1,1,1,88
11241509,Apartment,Private room,2,1,1,1,120
11241783,Apartment,Private room,2,1,1,1,90
11242044,Apartment,Private room,2,1,1,1,120
11242172,Other,Entire home/apt,2,1,2,2,108
11259062,Other,Entire home/apt,2,1,0,1,159
11277106,Apartment,Entire home/apt,4,1,2,2,139
11297447,Other,Shared room,2,10,1,1,69
11301106,Apartment,Entire home/apt,2,1,1,1,139
11305302,Apartment,Private room,2,4,1,1,69
11315222,Other,Entire home/apt,4,2,2,2,250
11337681,Apartment,Entire home/apt,4,2,2,2,335
11338538,Other,Entire home/apt,6,2,3,4,295
11345707,Other,Entire home/apt,2,1,0,1,125
11352921,Other,Entire home/apt,2,1,1,1,245
11359996,Apartment,Private room,1,1,1,1,43
11377740,Other,Entire home/apt,4,1.5,1,1,135
11418638,Other,Entire home/apt,4,1,1,2,159
11421711,Apartment,Private room,2,1,1,1,125
11434490,House,Entire home/apt,4,1,2,2,141
11435584,House,Entire home/apt,6,2.5,3,5,1350
11437138,House,Private room,2,1,1,1,100
11437331,House,Private room,2,1,1,1,95
11437442,House,Private room,2,1,1,1,90
11437509,House,Private room,2,1,1,1,80
11439120,Apartment,Entire home/apt,3,1,2,2,149
11439405,Apartment,Entire home/apt,3,1,2,2,149
11439599,Apartment,Entire home/apt,2,1,1,1,126
11442093,Other,Private room,14,14,14,14,69
11442567,House,Entire home/apt,2,1,1,1,114
11446614,Apartment,Entire home/apt,2,1,1,1,99
11461771,Other,Private room,2,1,1,2,69
11464408,Apartment,Entire home/apt,2,1,1,1,136
11474754,Other,Entire home/apt,5,2,2,3,400
11493791,Apartment,Entire home/apt,4,2,2,3,118
11531859,House,Private room,2,1,1,1,79
11556239,House,Private room,2,1,1,1,75
11563014,House,Private room,2,1,2,2,120
11571063,Other,Entire home/apt,2,1,1,1,219
11584043,Apartment,Entire home/apt,4,1,2,2,220
11591266,Apartment,Entire home/apt,2,1,1,1,148
11605954,House,Entire home/apt,6,1.5,3,3,425
11610642,House,Entire home/apt,4,2.5,2,2,260
11620002,Apartment,Entire home/apt,3,1,1,2,105
11636621,Other,Entire home/apt,6,1,2,2,220
11659435,Apartment,Entire home/apt,5,1,2,3,230
11674092,Other,Entire home/apt,3,2,1,3,280
11674758,Apartment,Private room,2,2,1,1,135
11701569,Apartment,Entire home/apt,2,1,1,1,150
11713614,Other,Entire home/apt,3,1,2,2,215
11719688,Other,Entire home/apt,4,1,1,2,299
11719740,House,Entire home/apt,4,1,2,2,190
11741776,Apartment,Entire home/apt,2,1,0,1,130
11752686,Apartment,Entire home/apt,2,1,1,1,148
11760120,House,Entire home/apt,8,2.5,4,4,1600
11775422,House,Private room,2,1,1,1,110
11775546,Other,Entire home/apt,4,1,1,2,288
11795676,Apartment,Entire home/apt,2,1,1,1,115
11798814,Other,Entire home/apt,4,1,2,3,199
11801932,House,Private room,4,1,2,3,149
11834467,Apartment,Private room,3,1.5,1,1,82
11845487,Apartment,Entire home/apt,4,1,1,2,140
11851112,Other,Entire home/apt,5,1.5,3,3,175
11868448,Apartment,Entire home/apt,6,1,2,6,239
11886255,Apartment,Entire home/apt,2,1,0,1,78
11888682,Other,Private room,2,1,1,1,195
11910999,House,Private room,3,1,1,1,55
11911651,House,Entire home/apt,8,2,4,4,600
11912034,House,Private room,2,1,1,1,120
11923264,Apartment,Entire home/apt,2,1,1,1,150
11924237,Other,Entire home/apt,2,1,1,1,140
11939561,Apartment,Entire home/apt,2,1,0,1,165
11942275,House,Entire home/apt,5,2,3,3,275
11947349,House,Private room,2,1,1,1,140
11948102,Other,Entire home/apt,5,2,3,3,360
11949198,House,Private room,2,1,1,1,160
11998353,Other,Private room,2,1,1,1,100
12004930,Apartment,Entire home/apt,2,1,1,1,123
12008385,House,Private room,2,1,1,1,99
12025717,Apartment,Entire home/apt,6,1,1,4,139
12026845,House,Private room,2,1,1,1,99
12037978,Apartment,Entire home/apt,4,1,2,2,208
12041223,Other,Private room,2,1,1,2,75
12041358,House,Private room,2,1,1,1,101
12041533,House,Entire home/apt,8,3,4,4,650
12057024,Apartment,Entire home/apt,4,1.5,3,3,195
12069391,Apartment,Entire home/apt,4,1,1,2,118
12088624,Other,Entire home/apt,6,1.5,2,4,199
12089415,Apartment,Entire home/apt,2,1,1,1,136
12110830,House,Entire home/apt,3,1,1,1,108
12111841,Apartment,Private room,2,1,1,1,110
12111957,Apartment,Private room,2,1,1,1,110
12115392,Apartment,Private room,2,1,1,1,106
12116877,Other,Entire home/apt,10,2,3,4,425
12126766,Apartment,Entire home/apt,2,1,0,1,135
12137566,Other,Entire home/apt,6,2,3,4,350
12151600,House,Entire home/apt,5,1,2,2,183
12155285,Apartment,Entire home/apt,4,1,2,2,225
12156553,Apartment,Entire home/apt,2,1,1,1,100
12172311,Other,Entire home/apt,4,1,1,2,140
12175415,Other,Entire home/apt,4,1,1,1,225
12176844,House,Entire home/apt,6,2.5,3,3,550
12207073,Apartment,Private room,1,1,1,1,169
12212013,Apartment,Entire home/apt,2,1,0,1,165
12212126,Apartment,Private room,2,1,1,1,70
12231904,House,Private room,4,1,1,2,85
12270048,House,Private room,2,1,1,1,90
12270642,Other,Shared room,2,0,1,1,69
12288524,Other,Entire home/apt,8,2,2,4,250
12291658,Other,Entire home/apt,2,1,1,1,182
12295920,Other,Private room,2,1.5,1,1,95
12310120,House,Private room,2,1,1,1,97
12328003,Other,Entire home/apt,2,1,1,1,79
12346372,House,Entire home/apt,4,1,2,2,179
12361563,Other,Private room,2,1,1,1,125
12362408,Apartment,Entire home/apt,4,1,2,2,240
12368621,Apartment,Entire home/apt,2,1,1,1,275
12382688,Apartment,Entire home/apt,2,1,0,1,115
12410151,Apartment,Entire home/apt,5,2,1,3,225
12429503,Other,Entire home/apt,4,1,1,2,500
12432020,Apartment,Entire home/apt,2,1,0,1,68
12463556,Apartment,Private room,2,1,1,1,150
12510982,Apartment,Entire home/apt,2,1,0,1,110
12511163,House,Private room,3,1,1,2,50
12511225,Apartment,Entire home/apt,2,1,0,1,110
12515810,Apartment,Private room,2,1,0,1,67
12562572,Other,Entire home/apt,2,1,1,1,115
12575461,Apartment,Entire home/apt,3,1,0,2,195
12582732,Other,Private room,2,1,1,1,160
12590446,Other,Entire home/apt,2,1,1,1,120
12607119,House,Entire home/apt,8,4,7,7,1395
12614397,Apartment,Entire home/apt,4,1.5,2,3,450
12657607,House,Private room,2,1,1,1,67
12657863,House,Private room,2,1,1,1,99
12677241,Apartment,Entire home/apt,5,2,3,3,336
12679234,Other,Entire home/apt,4,1,1,2,179
12725886,House,Private room,2,1,1,1,105
12741695,House,Private room,4,1,1,2,145
12779748,Apartment,Entire home/apt,2,1,1,1,110
12780009,Apartment,Entire home/apt,2,1,1,1,110
12794288,Apartment,Entire home/apt,2,1,0,1,75
12797906,Apartment,Entire home/apt,4,2,2,2,140
12814571,Apartment,Entire home/apt,5,1,2,2,290
12815012,House,Entire home/apt,8,2.5,4,5,600
12831488,House,Entire home/apt,4,2,3,3,400
12832173,House,Entire home/apt,8,2.5,3,4,350
12835527,Other,Entire home/apt,2,1,1,1,100
12852960,Other,Private room,4,1,1,1,450
12853235,House,Entire home/apt,4,1.5,2,2,300
12853799,Other,Shared room,5,0,1,5,45
12857011,Other,Shared room,1,0,1,1,45
12857087,Other,Shared room,2,0,1,2,45
12857179,Other,Shared room,3,0,1,3,45
12857222,Other,Shared room,4,0,1,4,45
12866962,Apartment,Entire home/apt,2,1,0,1,95
12870849,Apartment,Private room,2,1,1,1,70
12905538,House,Entire home/apt,7,1,3,5,150
12910183,Apartment,Entire home/apt,4,1,1,2,140
12913802,Apartment,Entire home/apt,2,1,1,1,148
12922728,Apartment,Entire home/apt,1,1,1,1,82
12930338,House,Private room,3,1,1,1,99
12953897,Apartment,Entire home/apt,5,2,3,3,490
12954602,House,Private room,2,1.5,1,1,150
12956380,Apartment,Entire home/apt,3,1,0,1,150
12964066,House,Private room,2,1.5,1,1,190
12981814,Other,Private room,2,1,0,1,140
12987777,Apartment,Entire home/apt,4,1,1,1,175
12994980,House,Entire home/apt,6,2,3,3,650
12999869,House,Private room,2,1,1,1,74
13016330,Apartment,Entire home/apt,4,1,1,2,73
13021294,Other,Entire home/apt,4,1,2,2,138
13021568,House,Private room,3,1,1,2,115
13022232,House,Private room,2,0,1,1,68
13022499,House,Private room,2,0,1,1,65
13031597,Other,Private room,4,3,2,2,390
13046853,Apartment,Entire home/apt,3,1,1,2,187
13061396,Other,Entire home/apt,5,3,3,3,600
13066842,Other,Entire home/apt,6,3,4,3,549
13082310,Apartment,Entire home/apt,2,1,1,1,121
13083682,Other,Private room,2,1,1,1,100
13084734,Apartment,Entire home/apt,2,1,0,1,125
13095952,Apartment,Entire home/apt,4,1,1,2,219
13112761,Other,Private room,2,1,1,1,145
13120626,Apartment,Entire home/apt,8,1,3,3,190
13127954,House,Private room,2,1,1,1,69
13128357,House,Private room,2,2,1,1,58
13148133,House,Entire home/apt,4,1,2,1,220
13149975,Other,Entire home/apt,3,1,1,2,150
13155451,House,Entire home/apt,2,1,1,1,150
13169268,Apartment,Entire home/apt,2,1,1,1,110
13171740,House,Entire home/apt,14,2.5,3,6,595
13175533,Other,Entire home/apt,2,1,0,1,160
13186688,House,Entire home/apt,6,1.5,3,4,400
13201652,Apartment,Entire home/apt,10,2.5,4,6,475
13204198,Apartment,Entire home/apt,3,1,1,1,114
13219968,House,Entire home/apt,8,3,4,4,750
13220623,Other,Entire home/apt,4,1,2,2,175
13239272,Apartment,Entire home/apt,6,1.5,3,4,400
13264163,Apartment,Entire home/apt,4,1.5,2,3,245
13264364,Other,Private room,4,1,0,2,235
13275688,Apartment,Entire home/apt,2,1,1,1,225
13276083,Other,Entire home/apt,2,1,1,1,189
13280672,Apartment,Private room,1,1,1,1,96
13284332,Other,Private room,4,1,0,2,235
13284618,Other,Private room,4,1,0,2,235
13293285,Other,Entire home/apt,2,1,0,1,90
13299858,Apartment,Entire home/apt,2,1,1,1,292
13313452,House,Entire home/apt,6,1,3,6,699
13315189,Apartment,Entire home/apt,2,1,1,1,190
13318584,Other,Entire home/apt,3,1,1,1,170
13327441,House,Private room,2,2.5,1,1,145
13332858,Other,Entire home/apt,2,1,1,1,250
13333814,Apartment,Private room,2,1,1,1,90
13346701,Apartment,Entire home/apt,3,1,1,2,214
13349338,House,Entire home/apt,6,2,3,4,335
13357698,House,Entire home/apt,10,3,4,5,700
13362637,House,Entire home/apt,7,1.5,4,4,299
13393846,Other,Private room,4,2,2,2,195
13427895,House,Private room,2,1,1,1,50
13430730,Apartment,Entire home/apt,4,1,1,2,110
13443665,House,Entire home/apt,5,1,2,3,120
13464987,Apartment,Private room,2,1.5,1,1,62
13465756,Apartment,Private room,2,1,1,1,89
13479950,Apartment,Private room,2,1,1,1,80
13497122,Other,Entire home/apt,4,1,2,2,600
13516275,Other,Entire home/apt,2,1,0,1,120
13530616,Apartment,Entire home/apt,2,1,0,1,75
13548606,House,Private room,1,2.5,1,1,95
13549311,House,Private room,2,2.5,1,1,125
13557637,Other,Entire home/apt,2,1,1,1,140
13563865,House,Entire home/apt,10,2,4,7,895
13574259,House,Entire home/apt,2,1,1,1,345
13578021,House,Private room,2,2.5,1,1,145
13579169,Apartment,Entire home/apt,2,1,0,1,250
13582817,Apartment,Entire home/apt,6,2,2,3,925
13585679,Apartment,Entire home/apt,2,1,1,1,160
13588571,Apartment,Entire home/apt,4,1.5,2,2,250
13591271,House,Private room,2,1,1,2,65
13602723,House,Private room,2,1,1,1,70
13603043,Apartment,Entire home/apt,2,1,1,1,250
13603416,House,Entire home/apt,6,2,2,3,299
13603490,Apartment,Private room,2,1,1,1,160
13605661,House,Private room,2,1,1,1,55
13606695,House,Private room,2,1,1,1,140
13618517,Other,Entire home/apt,4,1,1,2,288
13625546,Other,Entire home/apt,4,1,1,2,172
13635551,Other,Entire home/apt,3,1,1,2,200
13641058,Apartment,Entire home/apt,2,1,1,1,160
13642014,House,Private room,3,2,1,1,80
13652971,House,Private room,2,1,1,1,117
13654134,Apartment,Entire home/apt,2,1,0,1,155
13676473,Other,Entire home/apt,4,2,2,4,300
13686323,Other,Entire home/apt,4,1,1,2,216
13687128,Apartment,Private room,1,1,1,1,80
13687255,House,Entire home/apt,8,1,3,4,450
13688416,Other,Entire home/apt,6,1.5,2,3,275
13709214,House,Entire home/apt,8,3,2,4,400
13711175,Other,Entire home/apt,4,2,1,3,129
13714899,Apartment,Entire home/apt,4,1,1,1,199
13724120,House,Private room,2,1,1,1,99
13734123,House,Entire home/apt,9,1,3,4,299
13735664,House,Private room,2,1,1,1,188
13749078,House,Private room,4,1,1,2,136
13751537,Apartment,Entire home/apt,2,1,1,1,225
13762929,House,Private room,2,1.5,1,1,75
13769493,Other,Private room,3,1,1,2,99
13774014,House,Entire home/apt,3,1,0,1,199
13784076,House,Private room,2,1,1,1,69
13788581,Apartment,Entire home/apt,2,1,1,1,225
13788740,House,Entire home/apt,6,2,3,3,200
13789725,Other,Entire home/apt,4,1,1,4,160
13796550,Apartment,Entire home/apt,4,1,1,2,160
13796921,Other,Entire home/apt,2,1,1,1,80
13803228,House,Private room,2,1,1,1,140
13806046,House,Private room,4,1,1,2,100
13810224,Apartment,Entire home/apt,4,1,1,1,199
13815224,Other,Entire home/apt,6,2,2,3,400
13815533,Apartment,Entire home/apt,2,1,1,1,175
