id,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_value,reviews_per_month
33810861,2,90,9,9,2
33879639,4,100,10,10,3
33940852,3,100,10,10,3
33943537,2,100,10,9,2
33992470,2,100,10,10,2
33993157,4,100,10,10,4
34016161,2,100,10,10,2
34018349,1,100,10,10,1
34020025,4,95,10,10,4
34024828,5,100,10,10,4
34056383,1,100,8,10,1
34061780,1,100,10,10,1
34066807,2,90,10,10,2
34087400,1,100,10,10,1
34092239,2,100,10,10,2
34120664,2,100,10,10,2
34129010,1,100,10,10,1
34155649,3,73,8,7,3
34176289,1,100,10,10,1
34178005,1,60,8,6,1
34180218,2,100,10,10,2
34181981,1,100,10,10,1
34200885,1,100,10,10,1
34208181,7,91,10,9,7
34210777,6,100,10,10,6
34228117,2,100,10,10,2
34247471,3,100,10,9,3
34262369,2,100,10,8,2
34287875,11,100,10,10,11
34306965,1,100,10,10,1
34313204,2,100,10,10,2
34348455,2,100,10,10,2
34370007,2,100,10,10,2
34400825,4,100,10,9,4
34470240,1,100,10,10,1
34477166,6,100,10,10,6
34517652,3,100,10,10,3
34575298,1,100,10,10,1
34606745,2,100,10,10,2
34607614,4,90,10,9,4
34620219,2,100,10,10,2
34629061,1,100,10,10,1
34646493,2,100,10,10,2
34655731,3,100,10,9,3
34656053,2,100,9,8,2
34675926,3,80,10,9,3
34683132,1,100,10,10,1
34693459,4,100,10,10,4
34742237,1,100,10,10,1
34781352,1,100,8,10,1
34791979,2,100,10,8,2
34818655,1,80,10,6,1
34838957,1,100,10,10,1
35091842,1,100,10,10,1
35091972,1,100,10,10,1
5858,111,5,5,5,1
10251,340,5,5,5,3
10578,18,5,5,5,0
18231,64,5,5,5,1
33578,635,5,5,5,7
40092,100,5,5,5,1
41423,153,4,5,4,1
44032,295,5,5,5,3
47682,30,5,5,5,0
51773,165,5,5,5,2
53934,236,5,5,5,2
54634,46,5,5,5,1
56621,127,5,5,5,1
57479,153,5,5,5,1
59831,1,1,0,0,0
60365,226,5,5,5,2
62651,62,5,5,5,1
63247,391,5,5,5,3
96383,139,5,5,5,1
110825,9,5,5,5,0
114401,615,5,5,5,7
124011,16,5,5,5,0
128230,165,5,5,5,1
138221,77,5,5,5,1
144242,19,5,5,5,0
144978,120,5,5,5,1
148627,113,4,5,4,1
150347,129,5,5,5,1
176092,325,5,5,5,3
193292,63,5,5,5,1
208714,78,5,5,5,1
209420,5,5,5,5,0
209514,523,5,5,5,5
211117,25,5,5,5,0
212783,494,5,5,5,4
213532,551,5,5,4,6
220418,471,4,5,4,5
229319,18,5,5,5,0
280549,35,5,5,5,0
285499,4,5,5,4,0
307837,66,5,5,5,1
314248,50,5,5,5,1
326650,32,5,5,5,0
330535,115,5,5,5,1
338849,3,5,5,5,0
371595,245,5,5,5,2
379349,338,5,5,5,4
400433,38,5,5,5,0
409560,15,5,5,5,0
415498,27,5,5,5,0
442349,20,5,5,5,0
491867,40,5,5,5,0
494111,188,5,5,5,2
496246,21,5,5,5,0
503362,115,5,5,5,1
515430,254,5,5,5,3
519796,79,5,5,5,1
535293,25,5,5,4,0
537133,5,5,5,4,0
562593,43,5,5,5,0
571142,43,5,5,5,1
580106,69,5,5,5,1
593253,369,5,5,5,5
596042,100,5,5,5,1
602036,1,5,5,5,0
616204,74,5,5,4,1
628068,55,5,5,5,1
633629,82,5,5,5,1
635850,21,5,5,5,0
663623,34,5,5,5,0
666434,4,5,5,5,0
671513,8,5,4,5,0
691023,34,5,5,5,1
696827,1,5,5,5,0
715543,4,5,5,5,0
738547,157,5,5,5,2
745867,38,5,5,5,0
749990,73,5,5,5,1
752607,328,5,5,5,3
760794,25,5,5,5,0
781945,3,4,3,4,0
783135,134,5,5,4,2
784071,92,5,5,5,1
794649,46,5,5,5,1
808919,115,5,5,5,2
811374,2,5,4,5,0
813577,4,5,5,5,0
830330,89,5,5,5,1
830576,2,4,5,4,0
845502,3,5,5,4,0
862254,2,3,2,3,0
870532,129,5,5,5,1
890875,9,5,5,5,0
900941,13,5,5,5,0
918341,498,5,5,5,6
934012,71,5,5,5,1
948066,50,5,5,5,1
950094,47,5,5,5,1
964952,63,5,5,5,1
968037,91,5,5,5,1
975482,3,5,5,4,0
980783,162,5,5,5,2
997382,542,5,5,5,6
1007157,92,5,5,5,1
1036860,16,5,5,5,0
1041916,2,4,4,4,0
1080429,22,5,5,4,0
1083810,27,5,5,5,0
1087427,1,4,5,5,0
1094207,50,5,5,5,1
1094481,176,5,5,5,2
1121697,67,5,5,5,1
1135287,15,4,5,4,0
1138764,17,5,5,4,0
1148370,36,4,5,4,0
1151864,1,5,5,5,0
1159284,5,5,5,5,0
1163946,2,5,5,5,0
1195173,24,5,5,5,0
1195374,3,5,5,5,0
1198464,116,5,5,5,1
1202686,23,5,5,4,0
1223704,30,5,5,5,0
1245838,38,5,5,5,1
1247276,36,4,5,5,0
1265074,1,5,5,5,0
1281132,200,5,5,5,5
1329465,12,5,5,5,0
1351783,40,5,5,5,0
1421671,292,5,5,5,8
1433011,10,5,5,5,0
1438286,13,5,5,4,0
1439445,53,5,5,5,1
1450899,22,5,5,5,0
1467522,27,5,5,5,0
1480015,215,5,5,5,2
1489782,46,5,5,5,1
1489857,87,5,5,5,1
1598872,36,5,5,5,0
1614622,78,5,5,5,1
1627455,38,5,5,5,0
1629330,29,5,5,5,0
1641060,90,5,5,5,1
1645712,15,4,5,4,0
1673777,1,5,5,4,0
1708917,25,5,5,5,0
1711075,1,5,4,3,0
1750809,4,5,5,5,0
1752371,215,5,5,5,6
1767543,212,5,5,5,2
1814061,17,5,5,5,0
1841832,196,5,5,5,2
1886260,52,5,5,5,1
1928125,24,5,5,5,1
1954263,19,5,4,5,0
2050512,7,5,5,5,0
2074737,12,5,5,4,0
2154122,23,5,5,5,0
2188233,1,4,5,5,0
2198399,278,5,5,5,3
2209353,1,4,3,5,0
2211267,11,5,5,5,0
2254431,45,5,5,5,1
2333128,2,5,5,4,1
2340335,12,5,5,5,0
2371394,40,5,5,5,0
2371573,2,5,5,5,0
2465870,2,5,5,5,0
2466350,42,5,5,5,1
2477409,7,5,5,4,0
2477787,2,5,5,5,0
2510224,23,4,5,5,0
2516026,36,5,5,4,0
2558763,65,5,5,5,1
2562034,47,5,5,5,1
2594715,4,5,5,5,0
2620371,16,5,5,5,0
2620499,1,5,5,5,0
2635278,10,5,5,5,0
2636716,21,4,4,4,0
2645189,22,5,5,5,0
2683409,58,4,5,5,1
2771688,146,5,5,5,2
2783665,1,5,5,5,0
2802480,38,5,5,5,0
2824612,1,5,5,4,0
2925557,52,5,5,5,1
2939849,20,5,5,5,0
3068285,3,4,5,4,0
3115424,17,5,5,5,0
3140113,5,5,5,5,0
3176619,21,5,5,4,0
3221082,84,5,5,5,1
3230459,181,5,5,5,4
3246879,2,4,5,4,0
3256704,21,4,4,4,0
3319159,30,5,5,5,0
3390866,5,5,5,4,0
3475515,4,4,5,5,0
3509878,21,5,5,5,0
3612236,139,4,4,5,2
3689632,20,5,5,5,0
3712105,21,5,5,4,0
3755730,6,5,5,5,0
3826407,2,5,5,5,0
3895335,8,5,5,4,0
3895951,72,5,5,5,1
3896205,68,5,5,5,2
3944915,19,4,4,4,0
4059549,278,5,5,4,3
4061312,16,5,5,5,0
4077186,170,5,5,5,2
4093013,3,5,5,5,0
4100473,60,5,5,4,1
4110344,227,5,5,5,3
4280408,51,5,5,5,1
4359078,339,5,5,5,4
4418649,121,5,5,5,3
4446003,46,5,5,5,1
4461197,28,4,5,4,0
4576349,5,4,5,4,0
4588670,16,5,5,5,0
4598364,1,5,5,5,0
4631873,275,4,5,5,3
4632133,165,5,5,5,2
4638678,104,4,5,5,1
4653332,11,5,5,5,0
4728615,93,4,4,5,1
4752666,4,5,5,5,0
4777415,15,5,5,5,4
4788133,3,5,4,5,0
4879719,1,1,2,2,0
4966389,14,5,5,5,0
5031660,15,5,5,5,0
5031745,12,5,5,5,0
5069984,101,4,5,5,1
5070054,123,4,4,4,2
5070924,54,4,4,5,1
5070945,59,5,5,5,1
5070957,84,4,5,5,1
5070973,65,5,5,5,1
5114942,2,5,5,5,0
5136550,6,5,5,5,0
5154242,88,4,4,4,1
5195922,23,4,5,4,0
5196070,25,5,5,4,0
5196116,50,5,5,5,1
5196233,56,4,5,5,1
5286782,2,2,1,1,0
5443493,37,5,5,5,1
5478359,62,5,5,5,1
5561787,40,5,5,5,1
5650515,70,5,5,5,1
5666454,13,5,5,4,0
5707532,2,5,5,5,1
6006021,25,5,5,5,0
6016647,23,5,5,5,0
6107359,246,5,5,5,4
6119086,13,5,5,5,0
6169292,240,4,4,4,3
6188428,20,5,5,4,1
6224858,39,5,5,5,1
6269649,8,5,5,5,0
6316753,63,5,5,5,1
6328559,12,5,5,5,0
6378495,118,5,5,5,2
6435497,10,5,5,5,1
6472998,7,4,5,4,0
6473013,9,5,5,5,0
6473215,10,5,5,5,0
6494231,3,5,5,5,0
6516295,4,5,5,5,0
6526344,2,5,5,4,0
6567853,12,5,5,5,0
6609412,27,5,5,5,1
6641465,9,5,5,5,0
6649234,11,5,5,5,0
6691495,4,5,5,5,0
6702058,36,5,5,5,1
6762434,67,4,4,5,1
6764986,72,4,5,5,1
6784032,14,5,5,4,0
6793767,58,5,5,5,1
6836411,15,5,5,5,0
6878780,15,5,5,5,0
6886839,3,5,5,5,0
6887043,6,5,5,5,0
6974259,1,5,5,5,0
7003729,2,5,5,5,0
7020637,54,5,5,5,2
7072662,6,5,5,5,0
7143032,95,4,5,5,1
7162627,20,5,5,5,0
7181655,26,5,5,5,0
7240598,92,4,5,5,1
7367530,112,4,5,5,1
7439398,22,5,5,5,0
7581918,182,5,5,5,3
7650309,4,5,5,5,0
7699910,11,5,5,5,1
7845599,178,5,5,5,3
7921739,54,5,5,5,1
7923146,116,5,5,5,2
7930685,58,5,5,5,1
7955671,6,5,5,5,0
7963103,15,5,5,5,1
7973781,60,5,5,5,1
7983070,48,5,5,5,1
7998278,49,5,5,5,1
8053292,54,4,5,4,1
8103179,1,5,5,5,0
8151985,3,5,5,5,0
8184928,27,5,5,5,0
8275435,2,5,5,5,0
8309401,53,5,5,5,1
8336617,5,5,5,4,0
8441614,6,5,4,4,0
8489712,22,5,5,5,0
8590211,1,5,3,2,0
8627179,18,5,5,5,0
8685570,72,4,5,5,1
8685766,91,4,4,5,1
8685898,98,4,5,5,1
8722927,1,5,5,5,0
8794180,2,5,5,4,1
8848449,44,5,5,5,1
8886022,84,4,5,4,1
8890760,3,5,5,5,1
8926150,12,5,5,4,0
9030129,58,5,5,5,1
9051457,5,5,5,5,0
9059999,6,5,5,5,0
9242011,32,5,5,5,0
9296524,196,5,5,5,3
9316584,1,4,5,5,0
9330487,18,5,5,5,0
9364688,5,4,4,3,0
9496930,8,5,5,5,0
9634196,2,5,5,5,0
9684127,6,5,5,5,0
9752553,20,5,5,5,0
9888667,6,5,5,5,0
9905129,11,5,5,5,0
9924449,65,5,5,5,2
9958492,2,4,5,5,0
10000523,17,5,5,5,0
10052512,80,5,5,5,1
10136690,11,5,5,5,0
10137578,266,5,5,4,4
10149591,24,5,5,5,1
10162904,10,5,5,5,0
10280573,174,5,5,5,3
10281987,4,5,4,5,0
10362654,16,5,5,5,0
10367010,305,5,5,5,6
10382015,2,5,5,5,0
10431578,8,5,5,5,1
10455934,5,5,5,5,0
10477793,98,5,5,5,3
10567595,6,5,5,5,0
10616635,5,5,5,4,0
10634387,75,5,5,5,3
10698325,16,5,5,5,1
10710892,8,5,5,5,0
10767017,59,5,5,5,1
10831610,12,5,5,5,0
10858096,42,5,5,5,1
10862977,4,5,5,5,0
10876562,111,5,5,5,3
10965525,34,5,5,5,1
10974118,15,5,5,5,0
10998250,96,5,5,5,2
11241809,20,4,5,4,0
11284679,1,5,5,5,0
11494067,59,5,5,5,1
11531128,100,5,5,5,2
11532945,151,5,5,5,3
11553527,29,5,5,5,0
11606260,2,5,5,5,0
11610521,11,5,5,5,0
11988777,5,5,5,5,1
12025727,27,5,5,5,0
12154878,105,5,5,5,2
12154955,1,5,5,5,0
12159120,119,5,5,5,2
12266463,27,5,5,5,0
12382918,6,5,5,5,0
12383404,31,5,5,5,0
12425911,3,5,5,5,0
12467839,4,5,5,5,0
12484859,59,4,5,4,1
12588515,28,5,5,5,1
12750864,1,5,5,5,0
12753688,1,5,5,5,0
12956379,1,5,5,5,0
13033493,4,5,5,5,0
13096400,22,5,5,5,0
13100047,18,5,5,5,0
13190103,91,4,5,4,2
13233167,57,5,5,5,1
13239943,214,5,5,5,4
13263750,164,5,5,5,3
13265498,78,5,5,5,1
13315077,35,5,5,5,2
13342870,4,5,5,5,0
13343657,10,5,5,5,0
13669721,138,5,5,5,2
13685131,141,5,5,5,3
13735115,24,5,5,5,0
13764695,1,4,5,5,0
13768233,9,5,5,5,0
13883766,6,5,4,5,0
13939822,3,5,5,5,1
13973341,5,5,5,5,0
13980263,11,5,5,5,0
14029388,1,5,5,5,0
14049725,29,5,5,5,1
14126085,68,5,5,5,1
14166343,26,5,5,5,1
14180539,3,5,5,4,0
14190524,5,5,5,5,0
14282647,57,5,5,5,4
14374783,4,5,5,5,0
14452358,23,5,5,5,0
14551959,91,5,5,5,1
14552166,78,4,5,4,1
14576746,14,5,5,5,0
14577765,55,4,4,4,1
14635668,4,5,5,5,0
14640100,12,5,5,5,0
14651109,44,5,5,5,1
14653250,10,5,5,5,0
14654471,52,4,5,5,1
14673134,28,5,5,5,0
14714307,1,5,5,3,0
14725307,57,4,4,4,1
14758260,100,4,5,5,2
14759973,18,5,5,5,0
14775913,85,5,5,5,1
14808208,49,5,5,5,1
14910754,5,5,5,5,0
14963288,107,5,5,5,2
14969986,4,5,5,5,2
15166182,58,5,5,5,1
15233175,64,5,5,5,1
15268492,8,5,5,5,0
15286104,3,5,5,5,0
15299001,7,5,5,5,0
15372200,3,5,5,5,0
15377291,1,5,5,5,0
15377893,1,5,5,5,0
15394942,22,5,5,5,0
15523355,6,5,5,5,0
15579415,64,5,5,5,1
15664146,51,5,5,5,1
15675657,58,5,5,5,1
15675790,57,5,5,5,3
15702583,33,4,4,4,1
15716518,19,5,5,4,0
15769037,5,3,3,4,0
15769128,89,4,4,5,2
15769324,49,4,5,5,1
15770116,59,5,5,5,1
15774694,2,5,5,5,0
15775423,5,5,5,4,0
15843930,52,5,5,5,1
15870673,6,4,5,4,0
15904098,31,4,5,5,1
15957963,44,4,4,5,1
16051031,31,4,4,4,1
16086843,276,4,5,4,5
16096747,8,5,5,5,5
16162625,247,4,5,4,4
16275781,6,5,5,5,0
16392395,4,5,5,5,0
16427484,20,5,5,5,0
16443034,41,5,5,5,1
16553684,9,4,5,4,0
16652268,17,5,5,5,0
16661176,1,5,5,5,0
16678379,186,5,5,5,3
16745600,1,5,5,5,0
16757454,3,5,5,5,0
16778737,6,5,5,5,0
16868984,4,5,5,5,0
16930348,55,4,5,5,1
16930431,80,5,5,5,1
16944449,108,4,5,5,2
16945037,108,5,5,5,2
16959624,69,5,5,5,2
16963297,58,4,5,5,1
16972331,39,4,4,4,1
16972383,62,4,5,5,1
16972422,50,4,5,4,1
16986349,30,5,5,5,1
16987679,40,5,5,5,1
17016281,41,5,5,5,1
17041687,39,4,4,4,1
17042239,34,4,5,4,1
17107439,23,4,4,4,0
17120964,17,4,4,4,0
17159806,64,5,5,5,1
17192720,25,5,5,5,1
17267153,9,4,5,4,0
17318005,116,5,5,5,3
17367074,8,5,5,5,0
17419327,25,5,5,5,1
17419803,15,5,5,5,0
17420087,38,5,5,5,1
17421876,178,5,5,5,3
17483684,6,5,5,5,1
17508667,5,5,5,5,0
17533305,10,5,5,5,0
17574138,1,5,5,5,0
17606766,145,4,5,4,3
17626794,7,4,4,4,0
17654489,1,5,5,5,0
17717979,65,5,5,5,1
17722015,14,5,5,5,0
17778664,54,5,5,5,1
17794741,21,4,4,4,1
17794830,27,4,4,4,1
17794868,29,4,5,5,1
17826075,69,5,5,5,1
17826181,82,4,5,5,2
17833058,68,5,5,5,1
17863112,6,5,5,5,0
17925808,163,5,5,5,3
17958677,23,5,5,5,0
17991554,151,5,5,5,3
18021096,2,4,5,4,0
18059414,1,5,5,5,1
18063783,41,4,4,4,1
18195108,1,5,5,5,0
18207663,1,5,5,5,0
18328333,2,5,5,5,1
18333674,9,5,5,5,0
18355851,2,3,4,3,0
18471840,2,5,5,5,0
18474596,1,5,5,5,0
18531983,1,5,5,5,0
18548006,112,5,5,5,2
18567881,30,5,5,5,1
18690689,6,5,5,4,0
18718406,2,5,5,5,0
18737995,5,5,5,4,1
18738360,25,5,5,5,1
18776764,176,4,5,4,4
18778187,10,5,5,4,0
18828466,4,5,5,5,0
18840939,9,5,4,5,0
18856887,12,5,5,4,0
18874472,147,5,5,5,3
18878559,57,5,5,5,1
19012658,5,5,5,5,0
19023994,5,4,5,4,0
19029310,1,5,5,5,1
19038261,3,4,4,4,0
19194530,80,5,5,5,2
19206648,3,4,4,4,0
19270270,27,5,5,5,1
19315635,7,5,5,5,0
19316565,20,5,5,5,1
19388714,3,5,5,5,0
19404978,146,5,5,5,3
19416317,8,5,5,5,0
19475051,2,5,5,5,0
19573415,9,4,4,4,0
19588004,16,5,5,5,0
19611889,2,3,4,4,0
19642407,5,3,4,3,0
19714276,10,5,5,5,0
19764548,3,4,5,4,0
19808652,51,5,5,5,2
19810694,27,5,5,5,1
19828648,9,4,4,4,0
19828873,6,5,5,5,0
19829271,3,3,3,3,0
19891435,14,5,5,5,0
19934941,15,5,5,5,1
20002651,3,5,5,4,0
20077154,5,5,5,5,0
20121985,2,4,4,5,0
20167050,34,5,5,5,1
20214438,5,4,4,4,0
20228801,3,5,5,5,0
20305913,5,5,5,5,0
20306428,2,5,5,5,0
20335923,2,5,5,5,0
20408951,4,5,5,5,0
20488889,6,5,5,5,0
20571008,35,5,5,5,10
20576493,54,5,5,5,4
20591785,34,5,5,5,1
20608608,2,5,5,5,0
20637303,1,5,5,5,0
20696391,15,5,5,5,0
20765941,134,5,5,5,3
20828695,1,5,4,5,0
20836233,1,5,5,5,0
20847212,9,5,5,5,0
20866502,19,5,5,5,4
20957462,15,5,5,4,0
20990790,6,5,5,5,0
21011550,1,4,5,4,0
21022837,2,5,5,5,0
21028485,9,4,4,3,1
21037519,6,5,5,5,0
21057963,25,5,5,5,1
21111630,260,5,5,5,12
21177034,26,5,5,5,1
21185602,1,5,5,5,0
21231393,2,4,4,3,0
21232003,5,4,5,4,0
21233544,130,5,5,5,3
21276107,7,5,5,5,0
21297037,8,5,5,5,0
21356103,7,4,5,5,1
21377843,3,5,4,4,0
21389519,55,5,5,5,2
21396964,130,4,5,4,3
21478651,13,5,5,4,1
21490551,7,4,4,5,0
21502035,3,4,4,4,0
21526852,26,5,5,5,1
21623317,2,4,4,4,0
21634930,37,5,5,5,1
21635395,13,5,5,5,0
21674820,4,5,5,4,0
21682128,1,4,5,5,0
21710124,29,5,5,5,1
21773131,5,5,5,5,0
21784407,3,4,4,4,0
21785138,12,5,5,5,0
21785328,35,5,5,4,1
21786000,1,5,5,5,0
21796486,5,5,5,5,0
21798246,1,4,5,5,0
21799941,21,5,5,5,0
21813189,13,5,5,5,0
21813781,1,4,4,5,0
21827349,2,5,5,5,0
21897971,14,5,5,5,1
21924375,9,5,5,5,0
21960180,1,5,5,5,0
21966303,3,5,5,5,1
22001836,2,4,4,4,0
22030945,46,4,5,4,2
22031463,44,4,5,4,2
22032410,2,5,5,5,0
22032438,2,5,4,5,0
22032808,1,4,5,4,0
22047367,1,4,5,4,0
22104756,11,5,5,5,0
22171639,1,5,4,4,0
22263518,1,2,2,3,0
22265031,1,5,5,5,0
22277766,11,5,5,5,0
22296755,2,5,5,5,0
22340219,146,5,5,5,3
22355943,5,4,4,4,0
22373160,13,4,4,4,0
22378695,20,5,5,5,0
22410367,9,4,5,5,0
22410401,1,3,4,4,0
22473319,1,5,5,4,0
22481785,1,5,5,5,0
22483206,4,5,5,5,0
22507454,3,5,5,5,0
22546291,1,5,5,5,0
22551985,4,5,5,5,0
22563498,124,5,5,5,3
22567198,3,3,4,3,0
22568473,33,5,5,5,1
22597536,1,5,5,4,0
22601496,20,5,5,5,0
22609372,5,3,4,4,0
22652071,2,5,4,5,0
22653093,5,5,5,5,0
22656065,4,4,4,3,0
22676805,10,5,5,5,0
22737945,3,4,4,4,0
22738026,7,5,5,5,0
22792806,4,3,4,3,0
22792828,4,5,5,5,1
22793232,3,4,4,4,0
22815676,1,4,3,5,0
22869439,3,5,5,5,0
22886185,8,5,5,5,0
22903941,1,5,5,4,0
22904891,11,5,5,5,0
22908548,1,5,5,5,0
22946959,11,5,5,4,0
22972604,2,5,5,5,0
22981152,1,5,5,5,0
23087617,4,5,5,5,0
23147423,1,5,5,5,0
23204343,3,5,5,5,0
23218751,6,5,5,5,0
23222043,8,5,5,5,0
23255383,67,5,5,5,2
23269859,5,4,4,4,0
23271162,5,4,5,4,0
23271377,7,4,4,4,0
23271459,3,4,5,4,0
23271549,9,4,4,5,0
23271623,3,4,3,5,0
23271702,8,5,5,5,0
23271772,5,4,4,5,0
23271975,14,4,5,5,1
23292785,13,4,4,4,1
23292883,8,5,5,5,0
23292919,2,5,5,5,0
23293005,1,3,3,5,0
23293057,10,5,4,4,0
23293099,4,4,5,5,0
23293404,4,4,4,5,0
23293773,3,5,4,5,0
23294130,8,4,4,5,0
23307906,2,4,5,4,0
23312390,23,4,4,4,1
23312433,9,4,5,4,0
23312525,28,4,4,4,1
23312568,5,3,3,3,0
23312618,11,4,4,4,0
23312644,13,4,5,5,0
23312670,5,3,3,4,0
23312702,7,4,4,4,0
23312729,6,4,4,4,0
23312776,19,4,5,4,0
23312824,8,4,4,4,0
23312854,3,4,4,4,0
23312875,2,3,3,3,0
23312910,3,4,5,5,0
23313045,13,4,4,4,1
23313157,7,4,4,4,0
23313200,2,5,5,5,0
23313242,4,5,5,5,0
23313273,8,4,4,4,0
23326739,2,5,5,5,0
23358468,5,5,5,5,0
23359001,2,5,5,5,0
23432664,2,5,5,5,0
23437582,1,5,5,5,0
23452479,3,5,5,5,0
23453660,7,5,5,5,1
23453808,83,5,5,5,3
23480149,2,5,5,5,0
23505904,1,5,5,5,0
23544397,16,5,5,5,0
23545253,3,5,5,4,0
23545831,1,5,5,5,0
23545971,3,4,5,4,0
23551086,29,4,5,5,1
23551138,18,4,5,4,0
23551287,19,4,4,4,1
23551361,11,4,4,4,0
23551722,2,3,4,4,0
23551772,22,4,5,5,1
23551835,26,4,5,4,1
23551954,14,4,4,4,0
23552008,7,4,5,4,0
23552081,5,4,4,5,0
23552149,2,3,3,2,0
23552269,15,4,4,4,0
23611401,2,5,4,5,0
23611950,1,4,4,4,0
23629793,2,4,5,5,0
23630055,8,4,5,5,0
23634434,2,5,5,5,0
23634564,3,5,5,5,2
23634597,1,5,5,5,0
23634697,1,4,5,5,0
23634727,2,4,5,4,0
23634783,1,5,5,5,0
23650448,1,5,5,5,0
23681672,3,5,5,5,0
23684260,10,5,5,5,0
23685560,105,5,5,5,3
23698833,97,4,5,4,4
23711723,12,5,5,5,0
23711998,51,5,5,5,2
23732691,51,5,5,5,2
23763871,19,5,5,5,0
23773339,25,5,5,5,1
23788672,2,5,4,5,0
23789066,4,5,5,5,0
23827577,2,5,5,4,0
23883643,99,5,5,5,3
23900160,22,5,5,5,1
23922787,3,5,5,5,0
23926875,6,5,5,5,1
23960897,1,5,5,5,0
23963992,58,5,5,5,1
24013866,94,5,5,5,4
24034368,11,5,5,5,0
24043927,7,5,5,5,0
24099269,1,5,5,5,0
24099463,31,5,5,5,1
24162068,35,5,5,5,1
24163232,4,5,5,5,0
24183155,3,4,4,5,0
24233539,6,5,5,5,0
24309390,112,5,5,5,3
24334963,3,5,5,4,0
24359775,1,5,5,5,0
24429125,1,4,5,5,0
24468179,13,5,5,5,0
24475148,1,4,5,4,0
24498877,11,5,5,5,2
24502259,18,5,5,5,0
24538278,6,5,5,5,0
24539004,16,5,5,5,0
24541927,1,5,5,5,0
24604001,14,5,5,4,0
24605611,14,5,5,5,0
24651782,6,5,5,5,0
24654933,1,5,5,5,0
24770687,7,5,5,4,0
24793296,46,5,5,5,2
24866739,2,5,5,5,0
24944867,3,5,5,5,0
24968783,2,5,5,5,0
24992845,1,1,4,1,0
24994118,1,2,2,2,0
25027248,1,3,5,4,0
25058405,83,5,5,5,2
25058782,126,5,5,5,5
25058920,85,5,5,5,3
25167424,5,5,5,4,0
25195284,6,4,4,4,0
25237201,13,5,5,5,0
25288190,3,5,5,5,0
25355368,6,5,5,5,0
25356735,3,5,5,5,0
25367860,6,5,5,5,0
25405200,2,5,5,5,0
25407024,2,5,5,5,0
25443874,100,5,5,5,3
25554933,4,5,5,5,0
25592607,60,5,5,5,2
25621756,63,5,5,5,4
25722729,6,5,5,5,5
25864368,1,5,5,5,0
25869469,24,4,4,4,1
25871246,14,5,5,5,0
25952257,3,5,5,5,0
25969558,45,5,5,5,1
26008354,8,5,5,5,0
26035565,1,4,5,4,0
26105960,6,5,5,5,0
26134644,5,5,5,5,1
26273977,1,4,5,3,0
26303324,138,5,5,5,4
26328350,92,5,5,5,3
26329118,106,5,5,5,3
26334945,1,5,5,5,0
26334949,1,5,5,5,0
26522687,4,5,5,5,0
26630744,5,5,5,5,0
26713704,43,5,5,5,1
26832092,10,5,5,5,0
26868641,11,5,5,5,0
26945594,12,5,5,5,0
27064878,5,4,4,4,5
27082654,12,5,5,5,1
27106742,7,4,5,4,0
27111574,3,5,5,4,3
27187399,2,5,5,4,0
27192592,32,5,5,5,1
27230146,1,5,5,5,0
27260835,129,5,5,5,3
27262832,3,5,5,5,2
27263016,3,5,5,4,0
27263045,1,5,5,4,0
27263066,1,3,4,4,0
27293379,3,5,5,5,0
27407557,4,5,5,5,0
27432816,2,5,5,5,0
27508842,1,5,5,5,0
27538881,5,5,5,5,2
27705941,24,4,5,5,1
27802152,2,5,5,5,0
27808710,4,5,5,4,0
27870356,3,5,5,5,0
27961176,9,4,4,4,2
27995396,2,5,5,5,0
28074409,35,5,5,5,1
28121012,7,5,5,5,0
28252608,17,5,5,5,1
28262029,2,5,5,5,0
28267650,1,5,5,3,0
28281476,5,5,5,5,0
28316938,15,5,5,5,4
28368154,1,5,5,5,0
28390797,29,5,5,5,1
28411576,2,5,5,5,0
28435943,17,5,5,5,1
28459122,15,5,5,5,0
28515384,1,5,5,5,0
28668662,2,5,5,5,0
28674015,205,5,5,5,5
28696499,218,5,5,5,7
28710088,3,5,5,5,0
28755204,2,5,5,5,0
28758496,4,5,5,5,0
28789851,6,5,5,5,0
28932960,137,5,5,5,5
28935882,210,5,5,5,7
28936671,6,5,5,5,2
29002725,53,5,5,4,2
29028865,39,5,5,5,1
29037491,47,4,5,4,2
29039496,3,5,5,5,0
29184444,5,5,5,4,0
29184807,4,5,5,5,0
29213367,2,5,5,4,0
29221865,163,5,5,5,5
29261601,9,5,5,5,1
29316715,19,5,5,5,1
29334689,21,5,5,5,1
29413455,48,5,5,5,1
29421648,2,5,5,5,0
29435365,6,5,5,5,0
29435807,14,5,5,5,1
29474815,2,5,5,4,0
29593658,35,5,5,5,1
29612313,10,5,5,5,10
29684194,136,5,5,5,4
29714237,100,5,5,5,7
29757684,40,5,5,5,2
29843679,1,5,5,5,0
29852330,53,5,5,5,2
29908017,1,5,5,5,0
29928084,21,5,5,5,4
29963453,4,5,5,5,0
29990041,17,5,5,5,1
30062514,4,5,5,5,0
30069575,1,5,5,5,0
30212422,25,4,5,4,1
30254144,3,4,5,4,0
30266695,13,5,5,5,1
30272345,36,5,5,5,1
30365422,1,5,5,5,0
30366756,1,3,5,3,0
30368317,1,5,5,4,0
30368366,1,1,1,1,0
30368629,1,1,3,2,0
30377035,2,5,5,4,0
